BatchSize,HiddenNodes,WeightNonbinding,WeightBinding,LearningRate,Epochs,Momentum,BestCutoff,TruePositives,FalsePositives,TrueNegatives,FalseNegatives,MCC
500,20,0.1,0.2,1e-06,80,0.4,0.4,1379,15293,1159,70,0.023878977673903415
500,20,0.1,0.2,1e-06,80,0.5,0.6,1206,11476,4976,243,0.08087176636984851
500,20,0.1,0.2,1e-06,80,0.6,0.43,1381,14357,2095,68,0.06729103196980032
500,20,0.1,0.2,1e-06,80,0.7,0.48,1287,14176,2276,162,0.021105253003799698
500,20,0.1,0.2,1e-06,80,0.8,0.54,1265,11473,4979,184,0.10575466452205504
500,20,0.1,0.2,1e-06,80,0.9,0.33,1448,16417,35,1,0.008750423703099645
500,20,0.1,0.2,1e-06,140,0.1,0.46,1165,9798,6654,284,0.11669920447539435
500,20,0.1,0.2,1e-06,140,0.2,0.57,1260,13810,2642,189,0.02254011304777009
500,20,0.1,0.2,1e-06,140,0.3,0.5,1037,9582,6870,412,0.07398187209535402
500,20,0.1,0.2,1e-06,140,0.4,0.51,860,6702,9750,589,0.10278727955505475
500,20,0.1,0.2,1e-06,140,0.5,0.48,1243,12860,3592,206,0.05081200831804782
500,20,0.1,0.2,1e-06,140,0.6,0.41,1233,12027,4425,216,0.07462261464077233
500,20,0.1,0.2,1e-06,140,0.7,0.74,1,3,16449,1448,0.009266188610939013
500,20,0.1,0.2,1e-06,140,0.8,0.5,1338,14580,1872,111,0.0323116427507015
500,20,0.1,0.2,1e-06,140,0.9,0.7,1,1,16451,1448,0.0162407164604052
500,20,0.1,0.2,1e-06,200,0.1,0.52,853,6530,9922,596,0.1062527877553931
500,20,0.1,0.2,1e-06,200,0.2,0.3,1403,15796,656,46,0.011420431065863292
500,20,0.1,0.2,1e-06,200,0.3,0.21,1449,16436,16,0,0.008876471467210663
500,20,0.1,0.2,1e-06,200,0.4,0.49,966,7733,8719,483,0.1073058372416653
500,20,0.1,0.2,1e-06,200,0.5,0.4,1272,13356,3096,177,0.04659328139220698
500,20,0.1,0.2,1e-06,200,0.6,0.51,991,9208,7244,458,0.06843740073832148
500,20,0.1,0.2,1e-06,200,0.7,0.5,1361,15036,1416,88,0.024911107233132022
500,20,0.1,0.2,1e-06,200,0.8,0.56,717,4293,12159,732,0.14209546349771723
500,20,0.1,0.2,1e-06,200,0.9,0.45,1275,12426,4026,174,0.08021620852428053
500,20,0.1,0.2,1e-06,260,0.1,0.42,1449,16445,7,0,0.005869757316330834
500,20,0.1,0.2,1e-06,260,0.2,0.44,1041,9872,6580,408,0.06618591177916124
500,20,0.1,0.2,1e-06,260,0.3,0.47,1266,13675,2777,183,0.03120308382501539
500,20,0.1,0.2,1e-06,260,0.4,0.38,1449,16447,5,0,0.004960573157951639
500,20,0.1,0.2,1e-06,260,0.5,0.39,876,8584,7868,573,0.04523795883144659
500,20,0.1,0.2,1e-06,260,0.6,0.56,654,5320,11132,795,0.07402700803544852
500,20,0.1,0.2,1e-06,260,0.7,0.33,1449,16442,10,0,0.0070162900533959315
500,20,0.1,0.2,1e-06,260,0.8,0.54,1123,8829,7623,326,0.1308503581370736
500,20,0.1,0.2,1e-06,260,0.9,0.56,174,588,15864,1275,0.11395140544648227
500,20,0.1,0.2,1e-06,320,0.1,0.61,1157,10282,6170,292,0.09853619997210278
500,20,0.1,0.2,1e-06,320,0.2,0.68,1,2,16450,1448,0.011980116984671416
500,20,0.1,0.2,1e-06,320,0.3,0.33,1448,16426,26,1,0.0062567673727631015
500,20,0.1,0.2,1e-06,320,0.4,0.47,898,6497,9955,551,0.12454108219617628
500,20,0.1,0.2,1e-06,320,0.5,0.6,1192,13287,3165,257,0.010414402305064763
500,20,0.1,0.2,1e-06,320,0.6,0.54,847,8631,7821,602,0.03274556961831112
500,20,0.1,0.2,1e-06,320,0.7,0.4,1307,12504,3948,142,0.0922300942461909
500,20,0.1,0.2,1e-06,320,0.8,0.48,977,7263,9189,472,0.12739048646804524
500,20,0.1,0.2,1e-06,320,0.9,0.53,1405,15899,553,44,0.004932731712623687
500,20,0.1,0.2,1e-06,380,0.1,0.41,1375,15089,1363,74,0.0318981422449349
500,20,0.1,0.2,1e-06,380,0.2,0.48,1102,9472,6980,347,0.10250309352146568
500,20,0.1,0.2,1e-06,380,0.3,0.33,1355,14593,1859,94,0.042101008166296056
500,20,0.1,0.2,1e-06,380,0.4,0.53,1336,14124,2328,113,0.050483553494821004
500,20,0.1,0.2,1e-06,380,0.5,0.5,1382,14722,1730,67,0.05347280321956894
500,20,0.1,0.2,1e-06,380,0.6,0.46,1429,15898,554,20,0.030764347515574195
500,20,0.1,0.2,1e-06,380,0.7,0.37,1449,16445,7,0,0.005869757316330834
500,20,0.1,0.2,1e-06,380,0.8,0.62,1,2,16450,1448,0.011980116984671416
500,20,0.1,0.2,1e-06,380,0.9,0.45,1371,15391,1061,78,0.011912220942461561
500,20,0.1,0.3,0.005,20,0.1,0.33,552,2264,14188,897,0.18229214033577418
500,20,0.1,0.3,0.005,20,0.2,0.35,502,1836,14616,947,0.1900913391389349
500,20,0.1,0.3,0.005,20,0.3,0.31,690,3043,13409,759,0.19552110489187707
500,20,0.1,0.3,0.005,20,0.4,0.31,659,2826,13626,790,0.19495887169826417
500,20,0.1,0.3,0.005,20,0.5,0.34,569,2301,14151,880,0.187942748092595
500,20,0.1,0.3,0.005,20,0.6,0.31,640,2702,13750,809,0.19420349253699462
500,20,0.1,0.3,0.005,20,0.7,0.33,560,2222,14230,889,0.1892747439788009
500,20,0.1,0.3,0.005,20,0.8,0.37,525,1895,14557,924,0.19713834041787845
500,20,0.1,0.3,0.005,20,0.9,0.38,505,1731,14721,944,0.2007180463445447
500,20,0.1,0.3,0.005,80,0.1,0.41,398,1142,15310,1051,0.199654286306242
500,20,0.1,0.3,0.005,80,0.2,0.4,419,1244,15208,1030,0.20064707315089464
500,20,0.1,0.3,0.005,80,0.3,0.38,514,1808,14644,935,0.19875164374145973
500,20,0.1,0.3,0.005,80,0.4,0.42,397,1109,15343,1052,0.20297879351021245
500,20,0.1,0.3,0.005,80,0.5,0.46,315,697,15755,1134,0.20670595091355934
500,20,0.1,0.3,0.005,80,0.6,0.47,310,744,15708,1139,0.1954896821042613
500,20,0.1,0.3,0.005,80,0.7,0.44,350,879,15573,1099,0.20291002360767182
500,20,0.1,0.3,0.005,80,0.8,0.44,405,1092,15360,1044,0.20999002881902318
500,20,0.1,0.3,0.005,80,0.9,0.5,283,535,15917,1166,0.21262186200546707
500,20,0.1,0.3,0.005,140,0.1,0.36,522,1779,14673,927,0.20545788894568318
500,20,0.1,0.3,0.005,140,0.2,0.44,359,914,15538,1090,0.20396993028160684
500,20,0.1,0.3,0.005,140,0.3,0.43,375,1018,15434,1074,0.2005004842788919
500,20,0.1,0.3,0.005,140,0.4,0.46,307,660,15792,1142,0.20723173178786963
500,20,0.1,0.3,0.005,140,0.5,0.46,334,789,15663,1115,0.20533176029972675
500,20,0.1,0.3,0.005,140,0.6,0.47,334,723,15729,1115,0.21587222960004993
500,20,0.1,0.3,0.005,140,0.7,0.47,308,640,15812,1141,0.21150188489041166
500,20,0.1,0.3,0.005,140,0.8,0.4,446,1297,15155,1003,0.21065244759178264
500,20,0.1,0.3,0.005,140,0.9,0.46,358,867,15585,1091,0.20996878234903715
500,20,0.1,0.3,0.005,200,0.1,0.43,400,1085,15367,1049,0.20776813542530512
500,20,0.1,0.3,0.005,200,0.2,0.48,292,632,15820,1157,0.2010668064019588
500,20,0.1,0.3,0.005,200,0.3,0.43,387,1077,15375,1062,0.20067354573054003
500,20,0.1,0.3,0.005,200,0.4,0.44,350,951,15501,1099,0.1930446652756632
500,20,0.1,0.3,0.005,200,0.5,0.42,426,1220,15232,1023,0.20751204991182987
500,20,0.1,0.3,0.005,200,0.6,0.4,442,1313,15139,1007,0.20658501000375462
500,20,0.1,0.3,0.005,200,0.7,0.56,170,206,16246,1279,0.19933616809322396
500,20,0.1,0.3,0.005,200,0.8,0.44,370,949,15503,1079,0.20636388561028077
500,20,0.1,0.3,0.005,200,0.9,0.4,462,1347,15105,987,0.2144397788540226
500,20,0.1,0.3,0.005,260,0.1,0.51,217,338,16114,1232,0.2033323181111966
500,20,0.1,0.3,0.005,260,0.2,0.49,281,602,15850,1168,0.1981690351688197
500,20,0.1,0.3,0.005,260,0.3,0.44,358,925,15527,1091,0.20179786241342276
500,20,0.1,0.3,0.005,260,0.4,0.41,413,1193,15259,1036,0.20282585633028336
500,20,0.1,0.3,0.005,260,0.5,0.54,172,213,16239,1277,0.1988382362094934
500,20,0.1,0.3,0.005,260,0.6,0.47,316,695,15757,1133,0.20776109456236996
500,20,0.1,0.3,0.005,260,0.7,0.45,327,731,15721,1122,0.20962662982266234
500,20,0.1,0.3,0.005,260,0.8,0.47,322,708,15744,1127,0.20987625032648455
500,20,0.1,0.3,0.005,260,0.9,0.58,172,184,16268,1277,0.2100511514280618
500,20,0.1,0.3,0.005,320,0.1,0.44,345,821,15631,1104,0.20800975368588245
500,20,0.1,0.3,0.005,320,0.2,0.47,303,613,15839,1146,0.21272185939013377
500,20,0.1,0.3,0.005,320,0.3,0.43,397,1075,15377,1052,0.20714888414746194
500,20,0.1,0.3,0.005,320,0.4,0.46,338,741,15711,1111,0.2157096005318195
500,20,0.1,0.3,0.005,320,0.5,0.45,368,907,15545,1081,0.21086006639729502
500,20,0.1,0.3,0.005,320,0.6,0.42,416,1127,15325,1033,0.21243702708636333
500,20,0.1,0.3,0.005,320,0.7,0.47,315,657,15795,1134,0.2135933713923283
500,20,0.1,0.3,0.005,320,0.8,0.44,319,750,15702,1130,0.20092925389849106
500,20,0.1,0.3,0.005,320,0.9,0.58,207,291,16161,1242,0.20759396196154395
500,20,0.1,0.3,0.005,380,0.1,0.48,278,566,15886,1171,0.2026155974347474
500,20,0.1,0.3,0.005,380,0.2,0.5,262,455,15997,1187,0.21304037824986893
500,20,0.1,0.3,0.005,380,0.3,0.45,337,758,15694,1112,0.21226819049851042
500,20,0.1,0.3,0.005,380,0.4,0.5,263,498,15954,1186,0.2044546518403954
500,20,0.1,0.3,0.005,380,0.5,0.44,372,924,15528,1077,0.211094833219024
500,20,0.1,0.3,0.005,380,0.6,0.56,183,205,16247,1266,0.2132148816979541
500,20,0.1,0.3,0.005,380,0.7,0.42,358,869,15583,1091,0.20967894698489903
500,20,0.1,0.3,0.005,380,0.8,0.49,276,547,15905,1173,0.20476460204724464
500,20,0.1,0.3,0.005,380,0.9,0.45,410,1125,15327,1039,0.20902257226492466
500,20,0.1,0.3,0.001,20,0.1,0.3,1245,13179,3273,204,0.040094988513042294
500,20,0.1,0.3,0.001,20,0.2,0.33,996,9696,6756,453,0.05451175913990723
500,20,0.1,0.3,0.001,20,0.3,0.32,590,2858,13594,859,0.16147049473369146
500,20,0.1,0.3,0.001,20,0.4,0.33,502,3644,12808,947,0.08078770563294391
500,20,0.1,0.3,0.001,20,0.5,0.28,1057,11303,5149,392,0.025038724054913156
500,20,0.1,0.3,0.001,20,0.6,0.37,315,859,15593,1134,0.1819930454003445
500,20,0.1,0.3,0.001,20,0.7,0.3,625,3393,13059,824,0.14715125734557655
500,20,0.1,0.3,0.001,20,0.8,0.28,708,3565,12887,741,0.1739823333868592
500,20,0.1,0.3,0.001,20,0.9,0.34,573,2334,14118,876,0.18753124989569184
500,20,0.1,0.3,0.001,80,0.1,0.27,945,6103,10349,504,0.15699133464980894
500,20,0.1,0.3,0.001,80,0.2,0.38,417,1207,15245,1032,0.20362359996966803
500,20,0.1,0.3,0.001,80,0.3,0.32,634,2568,13884,815,0.20030619699945237
500,20,0.1,0.3,0.001,80,0.4,0.34,559,2239,14213,890,0.18753829410534748
500,20,0.1,0.3,0.001,80,0.5,0.34,459,1579,14873,990,0.18959901843207025
500,20,0.1,0.3,0.001,80,0.6,0.32,655,2942,13510,794,0.1859710601439512
500,20,0.1,0.3,0.001,80,0.7,0.33,631,2701,13751,818,0.19011791449849574
500,20,0.1,0.3,0.001,80,0.8,0.37,510,1834,14618,939,0.1944467818113276
500,20,0.1,0.3,0.001,80,0.9,0.38,534,1911,14541,915,0.20044722488798092
500,20,0.1,0.3,0.001,140,0.1,0.33,513,1933,14519,936,0.18784198229920976
500,20,0.1,0.3,0.001,140,0.2,0.34,603,2549,13903,846,0.18705303804457826
500,20,0.1,0.3,0.001,140,0.3,0.35,540,2032,14420,909,0.19374453021755383
500,20,0.1,0.3,0.001,140,0.4,0.31,675,2967,13485,774,0.1934321237365882
500,20,0.1,0.3,0.001,140,0.5,0.38,449,1576,14876,1000,0.18434295277317606
500,20,0.1,0.3,0.001,140,0.6,0.43,356,999,15453,1093,0.19072865920932994
500,20,0.1,0.3,0.001,140,0.7,0.38,502,1789,14663,947,0.19407442743039244
500,20,0.1,0.3,0.001,140,0.8,0.3,732,3486,12966,717,0.18849167996434046
500,20,0.1,0.3,0.001,140,0.9,0.47,286,559,15893,1163,0.2101494710516359
500,20,0.1,0.3,0.001,200,0.1,0.36,507,1903,14549,942,0.18716800331563938
500,20,0.1,0.3,0.001,200,0.2,0.32,616,2616,13836,833,0.1887006061187019
500,20,0.1,0.3,0.001,200,0.3,0.33,606,2491,13961,843,0.19239082800467908
500,20,0.1,0.3,0.001,200,0.4,0.35,546,2061,14391,903,0.1944984797433039
500,20,0.1,0.3,0.001,200,0.5,0.35,583,2205,14247,866,0.2018250952896493
500,20,0.1,0.3,0.001,200,0.6,0.41,411,1186,15266,1038,0.2024268427863449
500,20,0.1,0.3,0.001,200,0.7,0.34,635,2672,13780,814,0.19385063700462823
500,20,0.1,0.3,0.001,200,0.8,0.54,166,205,16247,1283,0.19547750999087765
500,20,0.1,0.3,0.001,200,0.9,0.42,419,1179,15273,1030,0.20805803367581596
500,20,0.1,0.3,0.001,260,0.1,0.4,469,1556,14896,980,0.19727539914574665
500,20,0.1,0.3,0.001,260,0.2,0.4,380,1001,15451,1069,0.20588013005571987
500,20,0.1,0.3,0.001,260,0.3,0.34,626,2684,13768,823,0.188906477183715
500,20,0.1,0.3,0.001,260,0.4,0.33,631,2613,13839,818,0.1958874639648915
500,20,0.1,0.3,0.001,260,0.5,0.34,619,2600,13852,830,0.19115865958454673
500,20,0.1,0.3,0.001,260,0.6,0.39,460,1513,14939,989,0.19639836253268975
500,20,0.1,0.3,0.001,260,0.7,0.34,620,2409,14043,829,0.20474754215712562
500,20,0.1,0.3,0.001,260,0.8,0.48,264,533,15919,1185,0.1980932330901213
500,20,0.1,0.3,0.001,260,0.9,0.43,353,862,15590,1096,0.20735564943191154
500,20,0.1,0.3,0.001,320,0.1,0.38,510,1801,14651,939,0.19725440239193812
500,20,0.1,0.3,0.001,320,0.2,0.37,515,1768,14684,934,0.20274396267842304
500,20,0.1,0.3,0.001,320,0.3,0.32,675,2843,13609,774,0.20113473511988195
500,20,0.1,0.3,0.001,320,0.4,0.43,367,1032,15420,1082,0.1936313948191538
500,20,0.1,0.3,0.001,320,0.5,0.4,438,1366,15086,1011,0.19864995556024512
500,20,0.1,0.3,0.001,320,0.6,0.46,345,847,15605,1104,0.20415972368413648
500,20,0.1,0.3,0.001,320,0.7,0.37,539,1925,14527,910,0.20185383207210153
500,20,0.1,0.3,0.001,320,0.8,0.44,349,877,15575,1100,0.20252588653494208
500,20,0.1,0.3,0.001,320,0.9,0.43,386,1056,15396,1063,0.20265097376231336
500,20,0.1,0.3,0.001,380,0.1,0.35,557,2160,14292,892,0.19240589582382867
500,20,0.1,0.3,0.001,380,0.2,0.4,412,1283,15169,1037,0.19223141910259678
500,20,0.1,0.3,0.001,380,0.3,0.44,314,738,15714,1135,0.19928815109203757
500,20,0.1,0.3,0.001,380,0.4,0.35,574,2203,14249,875,0.19756299135085428
500,20,0.1,0.3,0.001,380,0.5,0.45,317,736,15716,1132,0.20174031162641246
500,20,0.1,0.3,0.001,380,0.6,0.34,600,2404,14048,849,0.1955728955774356
500,20,0.1,0.3,0.001,380,0.7,0.46,322,750,15702,1127,0.20304575036905692
500,20,0.1,0.3,0.001,380,0.8,0.45,351,889,15563,1098,0.20216309741873603
500,20,0.1,0.3,0.001,380,0.9,0.49,289,574,15878,1160,0.2095314464115771
500,20,0.1,0.3,0.0005,20,0.1,0.38,878,7226,9226,571,0.09135446821787221
500,20,0.1,0.3,0.0005,20,0.2,0.32,1448,16436,16,1,0.0025005973860579935
500,20,0.1,0.3,0.0005,20,0.3,0.41,185,674,15778,1264,0.110646787806927
500,20,0.1,0.3,0.0005,20,0.4,0.33,993,8904,7548,456,0.07904425073879859
500,20,0.1,0.3,0.0005,20,0.5,0.34,692,5142,11310,757,0.09603085905986851
500,20,0.1,0.3,0.0005,20,0.6,0.34,797,7267,9185,652,0.05938364014192956
500,20,0.1,0.3,0.0005,20,0.7,0.33,628,5129,11323,821,0.07103391094088568
500,20,0.1,0.3,0.0005,20,0.8,0.29,825,4722,11730,624,0.166527218692414
500,20,0.1,0.3,0.0005,20,0.9,0.31,529,2081,14371,920,0.18439872685113692
500,20,0.1,0.3,0.0005,80,0.1,0.34,521,3893,12559,928,0.07779103079767476
500,20,0.1,0.3,0.0005,80,0.2,0.29,737,5612,10840,712,0.09550168991336111
500,20,0.1,0.3,0.0005,80,0.3,0.32,570,2354,14098,879,0.1846669275591901
500,20,0.1,0.3,0.0005,80,0.4,0.31,574,3556,12896,875,0.11652989863670694
500,20,0.1,0.3,0.0005,80,0.5,0.27,812,4824,11628,637,0.15689594173703972
500,20,0.1,0.3,0.0005,80,0.6,0.33,594,2415,14037,855,0.1919352440105197
500,20,0.1,0.3,0.0005,80,0.7,0.31,640,2867,13585,809,0.18377135158843624
500,20,0.1,0.3,0.0005,80,0.8,0.33,587,2381,14071,862,0.19096358667196525
500,20,0.1,0.3,0.0005,80,0.9,0.36,520,1781,14671,929,0.20423399683142401
500,20,0.1,0.3,0.0005,140,0.1,0.32,549,2216,14236,900,0.18429483516754472
500,20,0.1,0.3,0.0005,140,0.2,0.3,705,3778,12674,744,0.1617287928189519
500,20,0.1,0.3,0.0005,140,0.3,0.29,678,3428,13024,771,0.16837832416948487
500,20,0.1,0.3,0.0005,140,0.4,0.37,489,1808,14644,960,0.18559942369163662
500,20,0.1,0.3,0.0005,140,0.5,0.34,512,1932,14520,937,0.1874067230861047
500,20,0.1,0.3,0.0005,140,0.6,0.32,680,3061,13391,769,0.19000347521029584
500,20,0.1,0.3,0.0005,140,0.7,0.32,636,2588,13864,813,0.19988798904042476
500,20,0.1,0.3,0.0005,140,0.8,0.33,603,2409,14043,846,0.1966533911646826
500,20,0.1,0.3,0.0005,140,0.9,0.3,699,3224,13228,750,0.18886085764304106
500,20,0.1,0.3,0.0005,200,0.1,0.36,504,1830,14622,945,0.191643149044876
500,20,0.1,0.3,0.0005,200,0.2,0.33,570,2334,14118,879,0.18607754441332985
500,20,0.1,0.3,0.0005,200,0.3,0.32,662,2905,13547,787,0.1913902496730813
500,20,0.1,0.3,0.0005,200,0.4,0.29,774,3986,12466,675,0.18019036333359678
500,20,0.1,0.3,0.0005,200,0.5,0.34,597,2455,13997,852,0.19059232112213667
500,20,0.1,0.3,0.0005,200,0.6,0.34,598,2299,14153,851,0.20214476168554857
500,20,0.1,0.3,0.0005,200,0.7,0.32,663,2850,13602,786,0.19526319797299407
500,20,0.1,0.3,0.0005,200,0.8,0.37,521,1857,14595,928,0.1982401665192266
500,20,0.1,0.3,0.0005,200,0.9,0.43,369,994,15458,1080,0.19975296547588456
500,20,0.1,0.3,0.0005,260,0.1,0.32,602,2549,13903,847,0.18658211592176002
500,20,0.1,0.3,0.0005,260,0.2,0.34,565,2247,14205,884,0.18989691137078699
500,20,0.1,0.3,0.0005,260,0.3,0.31,700,3427,13025,749,0.17794892506259186
500,20,0.1,0.3,0.0005,260,0.4,0.35,549,2000,14452,900,0.20083680709631896
500,20,0.1,0.3,0.0005,260,0.5,0.29,714,3318,13134,735,0.1900496739234839
500,20,0.1,0.3,0.0005,260,0.6,0.34,600,2412,14040,849,0.19501093133967454
500,20,0.1,0.3,0.0005,260,0.7,0.37,529,1919,14533,920,0.19721853600624706
500,20,0.1,0.3,0.0005,260,0.8,0.44,334,834,15618,1115,0.1985871580010618
500,20,0.1,0.3,0.0005,260,0.9,0.44,374,975,15477,1075,0.2054606214129421
500,20,0.1,0.3,0.0005,320,0.1,0.33,588,2207,14245,861,0.20412041898603508
500,20,0.1,0.3,0.0005,320,0.2,0.33,658,2749,13703,791,0.19941904446345565
500,20,0.1,0.3,0.0005,320,0.3,0.35,553,2009,14443,896,0.20213546591573553
500,20,0.1,0.3,0.0005,320,0.4,0.4,418,1353,15099,1031,0.18839989119497436
500,20,0.1,0.3,0.0005,320,0.5,0.42,399,1210,15242,1050,0.1924561646284828
500,20,0.1,0.3,0.0005,320,0.6,0.36,519,1845,14607,930,0.19821234746581418
500,20,0.1,0.3,0.0005,320,0.7,0.35,559,2113,14339,890,0.1969755034452855
500,20,0.1,0.3,0.0005,320,0.8,0.48,260,492,15960,1189,0.20330141489408227
500,20,0.1,0.3,0.0005,320,0.9,0.42,393,1080,15372,1056,0.20404326857912894
500,20,0.1,0.3,0.0005,380,0.1,0.33,587,2468,13984,862,0.18494169640944738
500,20,0.1,0.3,0.0005,380,0.2,0.36,467,1556,14896,982,0.19617138516025856
500,20,0.1,0.3,0.0005,380,0.3,0.35,557,2222,14230,892,0.18779872992954313
500,20,0.1,0.3,0.0005,380,0.4,0.35,590,2422,14030,859,0.1895360652563142
500,20,0.1,0.3,0.0005,380,0.5,0.39,445,1465,14987,1004,0.19264950439391404
500,20,0.1,0.3,0.0005,380,0.6,0.37,520,1918,14534,929,0.19266784321798724
500,20,0.1,0.3,0.0005,380,0.7,0.39,469,1549,14903,980,0.19794064433404146
500,20,0.1,0.3,0.0005,380,0.8,0.39,467,1494,14958,982,0.20215155066879323
500,20,0.1,0.3,0.0005,380,0.9,0.43,387,969,15483,1062,0.21459705753204544
500,20,0.1,0.3,0.0001,20,0.1,0.46,1404,15535,917,45,0.029853312986140308
500,20,0.1,0.3,0.0001,20,0.2,0.61,1393,15343,1109,56,0.031802176180763156
500,20,0.1,0.3,0.0001,20,0.3,0.42,1197,10551,5901,252,0.10610648841112409
500,20,0.1,0.3,0.0001,20,0.4,0.47,791,4855,11597,658,0.14720804587605205
500,20,0.1,0.3,0.0001,20,0.5,0.68,0,2,16450,1449,-0.0031370790043494146
500,20,0.1,0.3,0.0001,20,0.6,0.49,1143,9499,6953,306,0.11745929072839364
500,20,0.1,0.3,0.0001,20,0.7,0.48,299,1235,15217,1150,0.1279241819202593
500,20,0.1,0.3,0.0001,20,0.8,0.26,1421,16011,441,28,0.012775468800320048
500,20,0.1,0.3,0.0001,20,0.9,0.33,810,6225,10227,639,0.10087258781791465
500,20,0.1,0.3,0.0001,80,0.1,0.21,1441,16281,171,8,0.013357998634686905
500,20,0.1,0.3,0.0001,80,0.2,0.37,1159,10073,6379,290,0.10582985057230491
500,20,0.1,0.3,0.0001,80,0.3,0.36,470,2716,13736,979,0.11357663628491747
500,20,0.1,0.3,0.0001,80,0.4,0.37,1408,15620,832,41,0.028209245992746598
500,20,0.1,0.3,0.0001,80,0.5,0.27,1437,16136,316,12,0.022219670616879968
500,20,0.1,0.3,0.0001,80,0.6,0.38,355,1953,14499,1094,0.10278303440846927
500,20,0.1,0.3,0.0001,80,0.7,0.36,393,2087,14365,1056,0.11398070365861242
500,20,0.1,0.3,0.0001,80,0.8,0.29,831,7088,9364,618,0.07834871968515249
500,20,0.1,0.3,0.0001,80,0.9,0.28,783,4512,11940,666,0.15903763701560256
500,20,0.1,0.3,0.0001,140,0.1,0.46,84,154,16298,1365,0.11575838935714036
500,20,0.1,0.3,0.0001,140,0.2,0.31,965,7215,9237,484,0.12452467323198001
500,20,0.1,0.3,0.0001,140,0.3,0.32,1449,16445,7,0,0.005869757316330834
500,20,0.1,0.3,0.0001,140,0.4,0.37,225,1614,14838,1224,0.051364858740690356
500,20,0.1,0.3,0.0001,140,0.5,0.3,839,6548,9904,610,0.10028522071463498
500,20,0.1,0.3,0.0001,140,0.6,0.33,501,2821,13631,948,0.12227714835009099
500,20,0.1,0.3,0.0001,140,0.7,0.3,696,5266,11186,753,0.09273802024244203
500,20,0.1,0.3,0.0001,140,0.8,0.27,941,6020,10432,508,0.1586181158015132
500,20,0.1,0.3,0.0001,140,0.9,0.38,408,1266,15186,1041,0.19169015358523037
500,20,0.1,0.3,0.0001,200,0.1,0.28,963,9067,7385,486,0.06235758524794542
500,20,0.1,0.3,0.0001,200,0.2,0.31,1199,10580,5872,250,0.10601483316267465
500,20,0.1,0.3,0.0001,200,0.3,0.29,1280,13285,3167,169,0.053140974867253096
500,20,0.1,0.3,0.0001,200,0.4,0.33,573,3069,13383,876,0.14153785267878896
500,20,0.1,0.3,0.0001,200,0.5,0.32,458,2830,13622,991,0.10147636622747454
500,20,0.1,0.3,0.0001,200,0.6,0.33,505,2050,14402,944,0.17459287585619843
500,20,0.1,0.3,0.0001,200,0.7,0.35,412,1592,14860,1037,0.16225387876714104
500,20,0.1,0.3,0.0001,200,0.8,0.32,641,2800,13652,808,0.1883980593390752
500,20,0.1,0.3,0.0001,200,0.9,0.38,441,1464,14988,1008,0.19048412841256135
500,20,0.1,0.3,0.0001,260,0.1,0.35,302,1465,14987,1147,0.10915890470374187
500,20,0.1,0.3,0.0001,260,0.2,0.34,242,1151,15301,1207,0.09881414755149202
500,20,0.1,0.3,0.0001,260,0.3,0.27,1130,10277,6175,319,0.08803276850265865
500,20,0.1,0.3,0.0001,260,0.4,0.3,658,3823,12629,791,0.13960814802296836
500,20,0.1,0.3,0.0001,260,0.5,0.31,604,2844,13608,845,0.16874157862092357
500,20,0.1,0.3,0.0001,260,0.6,0.28,785,5151,11301,664,0.132474111190596
500,20,0.1,0.3,0.0001,260,0.7,0.32,535,2458,13994,914,0.16067172111451603
500,20,0.1,0.3,0.0001,260,0.8,0.32,561,2312,14140,888,0.1832640430708353
500,20,0.1,0.3,0.0001,260,0.9,0.35,542,2088,14364,907,0.1904007531746569
500,20,0.1,0.3,0.0001,320,0.1,0.33,621,4532,11920,828,0.09223107717745783
500,20,0.1,0.3,0.0001,320,0.2,0.32,573,3282,13170,876,0.13002083318092103
500,20,0.1,0.3,0.0001,320,0.3,0.39,390,1524,14928,1059,0.15580383618453353
500,20,0.1,0.3,0.0001,320,0.4,0.31,663,3877,12575,786,0.1391094895292032
500,20,0.1,0.3,0.0001,320,0.5,0.33,440,1456,14996,1009,0.1907013053155893
500,20,0.1,0.3,0.0001,320,0.6,0.28,782,4870,11582,667,0.14298616845199377
500,20,0.1,0.3,0.0001,320,0.7,0.32,551,2240,14212,898,0.18353312365173546
500,20,0.1,0.3,0.0001,320,0.8,0.29,733,3614,12838,716,0.18204540259732016
500,20,0.1,0.3,0.0001,320,0.9,0.32,691,2996,13456,758,0.1988106278491367
500,20,0.1,0.3,0.0001,380,0.1,0.33,481,2746,13706,968,0.11710289462837703
500,20,0.1,0.3,0.0001,380,0.2,0.29,698,3545,12907,751,0.17075781303925633
500,20,0.1,0.3,0.0001,380,0.3,0.29,991,8483,7969,458,0.0919647151815609
500,20,0.1,0.3,0.0001,380,0.4,0.34,547,2339,14113,902,0.1745464583386672
500,20,0.1,0.3,0.0001,380,0.5,0.31,442,1846,14606,1007,0.15752633087892606
500,20,0.1,0.3,0.0001,380,0.6,0.34,539,2214,14238,910,0.17949691555477656
500,20,0.1,0.3,0.0001,380,0.7,0.33,602,2489,13963,847,0.19063409043292392
500,20,0.1,0.3,0.0001,380,0.8,0.33,627,2731,13721,822,0.18634694147069705
500,20,0.1,0.3,0.0001,380,0.9,0.28,762,3877,12575,687,0.18065965755537125
